LoadID,Generation_kW
load1,14.999999999999998
load11,14.999999999999998
load23,14.999999999999998
load3,14.999999999999998
load20,14.999999999999998
load18,14.999999999999998
load16,14.999999999999998
load4,14.999999999999998
load13,14.999999999999998
load21,14.999999999999998
load2,14.999999999999998
load6,14.999999999999998
load7,14.999999999999998
load12,14.999999999999998
load15,14.999999999999998
load8,14.999999999999998
load5,14.999999999999998
load22,14.999999999999998
load17,14.999999999999998
load9,14.999999999999998
load19,14.999999999999998
load14,14.999999999999998
load10,14.999999999999998
