LoadID,Generation_kW
load29,7.76106131533663
load152,0.862340146148516
load144,0.8623401461485137
load93,3.0875462179118616
load114,3.3808662564656276
load33,1.2325550270469885
load125,0.8623401461485156
load66,7.761061315336645
load112,7.761061315336636
load97,7.761061315336643
load72,4.904307528262823
load9,7.761061315336647
load56,7.76106131533664
load163,0.862340146148516
load53,3.0210098875742113
load12,7.7610613153366375
load8,7.761061315336639
load68,7.481002437668661
load146,7.76106131533664
load169,3.5136479003589502
load116,2.7001214182436537
load107,6.4596992688520105
load52,0.862340146148516
load74,7.7610613153366454
load135,0.8623401461482251
load122,7.761061315336635
load44,0.8623401461485162
load153,2.2092014519521967
load117,2.029814799279799
load147,7.761061315336632
load104,7.761061315336645
load51,7.76106131533664
load20,4.662367425750601
load67,7.76106131533664
load126,0.8623401461482202
load78,1.3605757243072678
load113,7.7610613153366454
load11,7.761061315336643
load55,0.9282250028213002
load21,7.761061315336766
load162,0.8623401461485144
load131,7.76106131533664
load139,0.8623401461485166
load138,0.8623401461485155
load166,0.8623401461485168
load17,7.7610613153366375
load77,7.7610613153366375
load141,7.761061315336666
load15,0.862340146148515
load80,1.6374651493074701
load98,0.8623401461485162
load81,2.0597744150945227
load161,7.76106131533664
load38,7.761061315343648
load94,7.761061315336628
load19,0.8623401461485162
load148,7.761061315336633
load28,0.862340146148517
load18,1.2651377860670194
load85,3.3315241050568094
load27,0.8623401461495617
load7,7.761061315336642
load121,2.1146537212927345
load46,7.7610613153365815
load130,5.967952885260788
load103,1.0727210358392403
load102,0.8623401461485155
load41,0.8623401461484594
load25,0.8623401461487038
load96,7.7610613153366375
load90,0.8623401461485156
load159,7.7610613153366454
load87,7.761061315336645
load79,1.8891485193449473
load151,7.357973149127277
load92,3.777762640821938
load69,7.761061315336645
load174,7.7610613153366375
load160,7.761061315336639
load170,2.4527654908235514
load127,0.8623401461474284
load47,7.761061315336643
load34,7.761061315336643
load140,7.761061315336651
load36,7.761061315336636
load24,0.862340146148516
load109,0.8834077181032497
load31,6.825257402771563
load165,7.761061315336642
load145,0.8623401461489282
load150,5.1455047078879295
load173,3.833779119976379
load120,0.862340146148518
load134,0.862340146148517
load171,2.883701842732566
load13,7.7610613153366375
load84,0.8623401461479941
load154,0.8623401461484952
load95,5.987561926076398
load42,0.8623401461485146
load82,7.76106131533664
load99,6.7046834279982646
load76,7.761061315336643
load124,5.038210462174275
load3,6.860564238389609
load132,1.381481213322298
load155,7.7610613153366375
load2,7.761061315336639
load57,7.76106131533665
load115,4.835146336760827
load37,0.8623401461485055
load149,7.761061315336632
load5,0.862340146148513
load50,7.76106131533664
load164,0.8623401461485165
load123,0.8623401461485152
load32,7.761061315336643
load39,0.8623401461485156
load142,0.8623401461485153
load48,2.598348555788608
load71,3.562432576597272
load106,0.8906296103943148
load89,0.862340146148515
load133,7.761061315337112
load73,7.761061315336636
load119,7.761061315336635
load108,4.9810325996638705
load45,7.392661809889168
load58,7.761061315336635
load62,0.8623401461485165
load172,7.7610613153366375
load167,2.1493498113710765
load10,4.969924978425834
load157,0.8623401461485155
load88,0.8623401461485041
load91,1.3837904920953858
load105,3.7343601970676437
load6,5.210587966888023
load54,4.023462526831084
load65,0.8623401461485158
load43,1.7510847169765111
load110,7.761061315336651
load83,7.761061315336643
load143,0.8623401461485166
load1,7.761061315336635
load26,5.326393014946919
load156,0.862340146148516
load75,4.815150470675743
load128,2.368673198049574
load59,1.5366695219946358
load40,7.7610613153366454
load86,2.7518796075436804
load101,0.8623401461485168
load111,0.862340146148236
load100,7.761061315336642
load158,7.76106131533664
load61,7.761061315336647
load118,7.7610613153366295
load136,0.8623401461495683
load22,0.862340146148516
load64,1.3355628629966145
load30,7.761061315336643
load129,1.9443539726693464
load175,2.3164553153134344
load137,7.761061315336647
load60,0.862340146148516
load14,0.9749007738531633
load70,1.725951249893194
load4,7.761061315336643
load16,7.7610613153366375
load23,0.8623401461485153
load49,7.76106131533664
load35,1.1798002896488529
load168,0.8623401461485088
load63,0.8623401461485163
